file	W	H	mode	total_tiles_possible	valid_tiles	num_batches	t_decode_compute_ms	t_tile_compute_ms	t_decode_wait_ms	t_pre_ms	t_submit_ms	t_sync_wait_ms	t_total_ms	tile_per_s	img_per_s	avg_ms_per_tile_total	pre_ms_per_tile	note
test2.tif	2048	1536	fast_grid	54	54	1	91.195	3.130	0.020	131.883	33.364	29.705	195.285	276.519	5.120731	3.616382	2.442280	
test30.tif	2048	1536	fast_grid	54	54	1	91.750	2.999	0.021	135.945	32.392	31.945	200.596	269.197	4.985133	3.714749	2.517492	
test31.tif	2048	1536	fast_grid	54	54	1	93.294	2.960	0.022	133.644	31.916	30.884	196.851	274.319	5.079982	3.645391	2.474887	
test32.tif	2048	1536	fast_grid	54	54	1	90.302	3.003	0.020	130.243	31.992	30.810	193.337	279.305	5.172317	3.580314	2.411910	
test33.tif	2048	1536	fast_grid	54	54	1	94.616	3.163	0.019	134.012	31.970	31.041	197.489	273.432	5.063562	3.657212	2.481711	
test34.tif	2048	1536	fast_grid	54	54	1	91.646	2.935	0.021	176.855	31.940	31.020	240.298	224.721	4.161498	4.449965	3.275095	
test35.tif	2048	1536	fast_grid	54	54	1	91.639	3.098	0.023	179.611	31.742	31.114	243.015	222.208	4.114968	4.500283	3.326127	
test36.tif	2048	1536	fast_grid	54	54	1	88.021	3.093	0.022	178.928	31.907	30.980	242.191	222.964	4.128971	4.485020	3.313482	
test37.tif	2048	1536	fast_grid	54	54	1	103.858	3.487	0.024	146.277	31.603	31.309	209.602	257.631	4.770952	3.881514	2.708842	
test38.tif	2048	1536	fast_grid	54	54	1	87.811	2.678	0.023	176.504	31.656	31.157	239.694	225.288	4.171991	4.438772	3.268595	
test39.tif	2048	1536	fast_grid	54	54	1	91.420	2.755	0.022	176.541	31.685	31.109	241.286	223.801	4.144457	4.468261	3.269273	
test3.tif	2048	1536	fast_grid	54	54	1	89.374	2.959	0.021	177.233	31.949	30.975	240.639	224.403	4.155602	4.456278	3.282084	
test40.tif	2048	1536	fast_grid	54	54	1	90.248	2.821	0.031	145.960	31.595	31.394	209.749	257.450	4.767592	3.884250	2.702964	
test41.tif	2048	1536	fast_grid	54	54	1	90.567	3.050	0.024	177.044	31.577	31.175	240.301	224.718	4.161448	4.450018	3.278592	
test42.tif	2048	1536	fast_grid	54	54	1	90.435	2.969	0.022	176.463	31.738	31.192	239.770	225.216	4.170671	4.440177	3.267830	
test43.tif	2048	1536	fast_grid	54	54	1	89.776	2.958	0.024	179.309	31.759	31.186	242.640	222.552	4.121336	4.493329	3.320543	
test44.tif	2048	1536	fast_grid	54	54	1	91.560	2.824	0.020	143.731	31.896	31.136	207.263	260.539	4.824795	3.838198	2.661687	
test45.tif	2048	1536	fast_grid	54	54	1	89.141	2.736	0.021	175.047	32.100	30.789	238.413	226.497	4.194395	4.415063	3.241608	
test46.tif	2048	1536	fast_grid	54	54	1	87.963	2.701	0.022	173.089	31.811	31.038	236.433	228.394	4.229523	4.378394	3.205357	
test47.tif	2048	1536	fast_grid	54	54	1	89.893	2.783	0.021	175.720	31.883	31.099	239.073	225.873	4.182830	4.427270	3.254069	
test48.tif	2048	1536	fast_grid	54	54	1	88.619	2.782	0.023	149.837	32.586	30.168	212.933	253.601	4.696317	3.943200	2.774751	
test49.tif	2048	1536	fast_grid	54	54	1	90.765	2.881	0.022	150.596	32.394	30.698	215.685	250.365	4.636383	3.994173	2.788814	
test4.tif	2048	1536	fast_grid	54	54	1	88.458	2.976	0.022	130.351	31.947	30.983	193.832	278.592	5.159104	3.589483	2.413907	
test50.tif	2048	1536	fast_grid	54	54	1	95.984	2.939	0.024	182.364	31.766	31.110	245.746	219.739	4.069236	4.550859	3.377115	
test51.tif	2048	1536	fast_grid	54	54	1	87.201	2.817	0.020	149.184	31.756	31.189	212.614	253.981	4.703350	3.937304	2.762670	
test52.tif	2048	1536	fast_grid	54	54	1	90.808	2.869	0.020	161.040	31.928	31.021	226.044	238.891	4.423908	4.186009	2.982217	
test53.tif	2048	1536	fast_grid	54	54	1	92.486	2.961	0.020	169.184	31.208	31.546	232.430	232.328	4.302362	4.304268	3.133040	
test54.tif	2048	1536	fast_grid	54	54	1	88.211	2.626	0.020	160.279	31.861	31.106	223.569	241.537	4.472898	4.140161	2.968135	
test55.tif	2048	1536	fast_grid	54	54	1	87.740	2.824	0.021	140.336	31.681	30.934	203.447	265.425	4.915281	3.767540	2.598817	
test56.tif	2048	1536	fast_grid	54	54	1	87.859	2.883	0.022	214.289	31.863	30.893	279.037	193.523	3.583757	5.167348	3.968311	
test57.tif	2048	1536	fast_grid	54	54	1	91.455	3.063	0.021	193.367	33.180	29.705	256.617	210.430	3.896856	4.752169	3.580874	
test58.tif	2048	1536	fast_grid	54	54	1	91.389	3.076	0.023	219.258	32.414	30.746	282.807	190.943	3.535977	5.237172	4.060325	
test59.tif	2048	1536	fast_grid	54	54	1	90.507	2.907	0.023	142.012	32.270	30.381	205.020	263.389	4.877576	3.796665	2.629847	
test5.tif	2048	1536	fast_grid	54	54	1	86.613	2.716	0.021	210.768	32.105	30.987	276.021	195.637	3.622913	5.111500	3.903112	
test60.tif	2048	1536	fast_grid	54	54	1	89.477	2.754	0.029	215.690	31.633	31.278	279.169	193.431	3.582060	5.169795	3.994264	
test61.tif	2048	1536	fast_grid	54	54	1	89.675	2.806	0.024	213.198	31.971	31.004	276.688	195.166	3.614176	5.123856	3.948111	
test62.tif	2048	1536	fast_grid	54	54	1	86.113	2.789	0.023	178.594	31.585	31.125	241.654	223.460	4.138154	4.475068	3.307299	
test63.tif	2048	1536	fast_grid	54	54	1	95.372	2.856	0.021	216.401	31.912	30.992	279.627	193.114	3.576191	5.178281	4.007435	
test64.tif	2048	1536	fast_grid	54	54	1	90.834	2.888	0.021	174.807	31.797	30.933	237.981	226.908	4.202008	4.407064	3.237160	
test65.tif	2048	1536	fast_grid	54	54	1	88.382	2.880	0.021	154.913	32.028	30.975	218.351	247.308	4.579787	4.043533	2.868750	
test66.tif	2048	1536	fast_grid	54	54	1	89.856	2.828	0.017	213.180	30.884	41.070	285.543	189.114	3.502105	5.287826	3.947771	
test67.tif	2048	1536	fast_grid	54	54	1	90.015	2.731	0.017	151.916	32.139	30.923	215.428	250.664	4.641923	3.989407	2.813267	
test68.tif	2048	1536	fast_grid	54	54	1	93.276	2.726	0.021	168.892	32.963	29.909	232.303	232.455	4.304726	4.301904	3.127635	
test69.tif	2048	1536	fast_grid	54	54	1	95.616	2.917	0.031	169.762	32.204	31.068	233.504	231.259	4.282575	4.324155	3.143744	
test6.tif	2048	1536	fast_grid	54	54	1	95.676	3.067	0.030	170.317	31.256	31.375	233.499	231.264	4.282667	4.324062	3.154020	
test70.tif	2048	1536	fast_grid	54	54	1	91.957	3.025	0.035	169.352	33.083	30.022	233.751	231.015	4.278050	4.328729	3.136156	
test71.tif	2048	1536	fast_grid	54	54	1	93.638	3.006	0.097	164.251	33.327	29.686	228.155	236.681	4.382977	4.225100	3.041690	
test72.tif	2048	1536	fast_grid	54	54	1	99.452	3.071	0.027	164.762	32.874	30.277	228.319	236.512	4.379846	4.228121	3.051147	
test73.tif	2048	1536	fast_grid	54	54	1	90.104	3.075	0.026	139.311	32.190	30.587	202.525	266.633	4.937651	3.750471	2.579831	
test74.tif	2048	1536	fast_grid	54	54	1	91.518	3.001	0.027	196.198	32.782	30.308	261.074	206.838	3.830324	4.834713	3.633291	
test75.tif	2048	1536	fast_grid	54	54	1	97.432	3.009	0.026	202.362	32.438	30.510	265.753	203.196	3.762892	4.921352	3.747441	
test76.tif	2048	1536	fast_grid	54	54	1	89.674	2.909	0.025	201.603	32.586	30.543	265.161	203.650	3.771300	4.910380	3.733384	
test77.tif	2048	1536	fast_grid	54	54	1	89.845	2.816	0.026	171.285	31.909	30.838	234.449	230.327	4.265311	4.341657	3.171941	
test78.tif	2048	1536	fast_grid	54	54	1	88.603	2.834	0.030	204.950	32.564	30.718	268.810	200.886	3.720103	4.977959	3.795362	
test79.tif	2048	1536	fast_grid	54	54	1	88.805	2.912	0.025	175.871	32.714	30.450	239.460	225.507	4.176055	4.434453	3.256862	
test7.tif	2048	1536	fast_grid	54	54	1	90.906	2.838	0.026	208.893	31.867	31.211	272.387	198.247	3.671243	5.044209	3.868381	
test80.tif	2048	1536	fast_grid	54	54	1	85.569	2.865	0.023	162.494	31.748	31.208	225.854	239.093	4.427642	4.182479	3.009156	
test81.tif	2048	1536	fast_grid	54	54	1	85.740	2.627	0.026	143.635	32.207	30.789	207.062	260.792	4.829475	3.834479	2.659914	
test82.tif	2048	1536	fast_grid	54	54	1	88.721	2.568	0.028	149.039	32.440	30.604	212.515	254.100	4.705552	3.935461	2.759981	
test83.tif	2048	1536	fast_grid	54	54	1	88.313	2.578	0.026	149.977	37.426	25.703	213.529	252.893	4.683211	3.954235	2.777357	
test84.tif	2048	1536	fast_grid	54	54	1	88.669	2.770	0.021	137.322	32.305	30.769	200.827	268.889	4.979422	3.719009	2.543000	
test85.tif	2048	1536	fast_grid	54	54	1	90.660	2.998	0.023	142.549	32.197	30.858	206.897	260.999	4.833323	3.831425	2.639795	
test86.tif	2048	1536	fast_grid	54	54	1	89.553	2.873	0.023	143.014	31.906	31.011	206.335	261.710	4.846482	3.821023	2.648409	
test87.tif	2048	1536	fast_grid	54	54	1	89.242	2.844	0.024	148.499	32.091	30.872	211.944	254.784	4.718224	3.924892	2.749983	
test88.tif	2048	1536	fast_grid	54	54	1	88.971	2.797	0.028	140.537	31.903	31.017	203.872	264.872	4.905036	3.775410	2.602532	
test89.tif	2048	1536	fast_grid	54	54	1	88.506	2.579	0.023	147.129	32.830	30.352	210.677	256.317	4.746605	3.901424	2.724610	
test8.tif	2048	1536	fast_grid	54	54	1	86.885	2.566	0.024	128.047	33.972	29.229	191.610	281.823	5.218947	3.548325	2.371240	
test90.tif	2048	1536	fast_grid	54	54	1	88.042	2.583	0.026	140.523	32.736	30.311	203.953	264.767	4.903090	3.776908	2.602284	
test91.tif	2048	1536	fast_grid	54	54	1	89.229	2.856	0.025	135.867	32.753	30.370	199.389	270.828	5.015324	3.692387	2.516049	
test92.tif	2048	1536	fast_grid	54	54	1	88.974	2.793	0.023	145.671	32.592	30.499	209.162	258.173	4.780983	3.873370	2.697610	
test93.tif	2048	1536	fast_grid	54	54	1	97.085	2.830	0.024	146.697	32.605	30.367	210.074	257.052	4.760218	3.890267	2.716602	
test94.tif	2048	1536	fast_grid	54	54	1	86.988	2.867	0.024	148.348	32.518	30.570	211.833	254.918	4.720703	3.922830	2.747184	
test95.tif	2048	1536	fast_grid	54	54	1	90.024	2.870	0.022	132.193	32.526	30.535	195.663	275.984	5.110822	3.623394	2.448022	
test96.tif	2048	1536	fast_grid	54	54	1	94.123	2.609	0.022	141.781	32.598	30.405	206.123	261.980	4.851477	3.817089	2.625575	
test97.tif	2048	1536	fast_grid	54	54	1	87.900	2.546	0.025	146.856	32.497	30.357	210.021	257.117	4.761426	3.889280	2.719563	
test98.tif	2048	1536	fast_grid	54	54	1	88.041	2.621	0.022	147.245	32.570	30.362	210.470	256.568	4.751267	3.897596	2.726756	
test99.tif	2048	1536	fast_grid	54	54	1	100.606	2.793	0.022	141.857	33.190	29.626	204.967	263.457	4.878825	3.795692	2.626990	
test9.tif	2048	1536	fast_grid	54	54	1	88.035	2.852	0.025	143.236	32.683	30.418	207.663	260.037	4.815492	3.845613	2.652518	
