file	W	H	mode	total_tiles_possible	valid_tiles	num_batches	t_decode_compute_ms	t_tile_compute_ms	t_decode_wait_ms	t_pre_ms	t_submit_ms	t_sync_wait_ms	t_total_ms	tile_per_s	img_per_s	avg_ms_per_tile_total	pre_ms_per_tile	note
test25.tif	2048	1536	fast_grid	54	54	1	58.135	3.588	0.020	120.091	32.658	30.263	184.313	292.981	5.425566	3.413196	2.223901	
test26.tif	2048	1536	fast_grid	54	54	1	54.332	3.080	0.020	142.755	33.164	30.012	206.379	261.654	4.845445	3.821841	2.643616	
test27.tif	2048	1536	fast_grid	54	54	1	52.873	3.917	0.020	130.840	32.859	30.191	194.297	277.925	5.146767	3.598088	2.422955	
test28.tif	2048	1536	fast_grid	54	54	1	54.890	2.922	0.020	131.383	32.997	29.970	194.738	277.296	5.135114	3.606253	2.433013	
test29.tif	2048	1536	fast_grid	54	54	1	53.159	3.570	0.020	131.793	33.062	30.277	195.604	276.067	5.112359	3.622304	2.440613	
test2.tif	2048	1536	fast_grid	54	54	1	53.233	3.756	0.019	126.920	32.677	30.233	190.222	283.879	5.257016	3.522629	2.350363	
test30.tif	2048	1536	fast_grid	54	54	1	52.861	3.557	0.021	128.033	32.694	30.128	191.251	282.351	5.228729	3.541687	2.370980	
test31.tif	2048	1536	fast_grid	54	54	1	54.763	3.137	0.020	120.525	32.670	30.266	184.831	292.159	5.410356	3.422791	2.231936	
test32.tif	2048	1536	fast_grid	54	54	1	52.848	3.925	0.021	133.772	33.022	29.758	196.896	274.256	5.078813	3.646229	2.477257	
test33.tif	2048	1536	fast_grid	54	54	1	54.319	2.903	0.018	130.042	32.685	30.387	193.548	279.001	5.166687	3.584215	2.408192	
test34.tif	2048	1536	fast_grid	54	54	1	53.050	3.543	0.021	131.157	32.976	30.006	194.572	277.533	5.139494	3.603180	2.428832	
test35.tif	2048	1536	fast_grid	54	54	1	52.617	3.770	0.021	131.577	33.095	29.713	194.803	277.203	5.133390	3.607464	2.436616	
test36.tif	2048	1536	fast_grid	54	54	1	52.819	3.550	0.019	126.250	33.545	29.681	189.890	284.374	5.266194	3.516490	2.337968	
test37.tif	2048	1536	fast_grid	54	54	1	55.472	3.121	0.020	127.443	33.743	29.403	191.078	282.607	5.233469	3.538479	2.360055	
test38.tif	2048	1536	fast_grid	54	54	1	52.843	4.047	0.021	120.945	33.290	29.659	184.331	292.951	5.425026	3.413536	2.239721	
test39.tif	2048	1536	fast_grid	54	54	1	54.854	2.957	0.020	219.390	33.648	29.303	282.915	190.870	3.534625	5.239175	4.062779	
test3.tif	2048	1536	fast_grid	54	54	1	53.124	3.533	0.022	211.666	33.300	29.672	275.004	196.361	3.636309	5.092669	3.919745	
test40.tif	2048	1536	fast_grid	54	54	1	52.692	3.771	0.023	214.851	37.441	26.000	278.646	193.795	3.588788	5.160104	3.978729	
test41.tif	2048	1536	fast_grid	54	54	1	52.904	3.536	0.020	123.613	35.782	27.187	187.018	288.742	5.347066	3.463305	2.289126	
test42.tif	2048	1536	fast_grid	54	54	1	52.821	2.746	0.020	120.514	35.266	27.900	184.133	293.267	5.430864	3.409866	2.231744	
test43.tif	2048	1536	fast_grid	54	54	1	50.795	3.548	0.020	119.917	35.131	27.668	183.119	294.890	5.460929	3.391093	2.220687	
test44.tif	2048	1536	fast_grid	54	54	1	52.010	2.601	0.018	120.542	35.007	27.679	183.593	294.129	5.446837	3.399866	2.232263	
test45.tif	2048	1536	fast_grid	54	54	1	55.208	3.503	0.019	136.124	36.121	26.903	199.430	270.772	5.014296	3.693144	2.520813	
test46.tif	2048	1536	fast_grid	54	54	1	52.531	3.775	0.026	138.642	34.529	28.794	202.437	266.749	4.939798	3.748842	2.567437	
test47.tif	2048	1536	fast_grid	54	54	1	52.657	3.542	0.028	139.747	33.535	29.717	203.459	265.409	4.914983	3.767768	2.587898	
test48.tif	2048	1536	fast_grid	54	54	1	54.361	3.083	0.020	136.107	33.430	29.852	199.666	270.452	5.008376	3.697510	2.520508	
test49.tif	2048	1536	fast_grid	54	54	1	51.350	3.638	0.018	134.830	33.576	29.638	198.482	272.066	5.038253	3.675583	2.496853	
test4.tif	2048	1536	fast_grid	54	54	1	53.914	2.653	0.020	122.056	33.349	29.672	185.476	291.143	5.391537	3.434738	2.260305	
test50.tif	2048	1536	fast_grid	54	54	1	51.220	3.250	0.017	120.006	33.975	29.203	183.573	294.161	5.447431	3.399496	2.222339	
test51.tif	2048	1536	fast_grid	54	54	1	50.590	3.447	0.018	123.236	33.299	32.601	189.563	284.865	5.275279	3.510434	2.282140	
test52.tif	2048	1536	fast_grid	54	54	1	51.393	3.275	0.023	124.833	33.168	29.790	188.220	286.899	5.312945	3.485547	2.311719	
test53.tif	2048	1536	fast_grid	54	54	1	54.370	3.083	0.018	122.230	33.028	29.893	185.523	291.069	5.390171	3.435609	2.263527	
test54.tif	2048	1536	fast_grid	54	54	1	52.818	3.910	0.018	120.248	32.947	29.822	183.394	294.449	5.452753	3.396178	2.226822	
test55.tif	2048	1536	fast_grid	54	54	1	54.541	2.884	0.017	121.801	32.930	29.948	184.948	291.974	5.406926	3.424962	2.255582	
test56.tif	2048	1536	fast_grid	54	54	1	52.350	3.526	0.021	120.008	33.574	29.676	183.634	294.063	5.445606	3.400635	2.222372	
test57.tif	2048	1536	fast_grid	54	54	1	65.345	3.732	0.019	120.985	32.399	30.436	184.153	293.234	5.430258	3.410246	2.240472	
test58.tif	2048	1536	fast_grid	54	54	1	52.849	3.549	0.016	125.194	33.430	29.590	188.595	286.328	5.302377	3.492494	2.318409	
test59.tif	2048	1536	fast_grid	54	54	1	57.750	3.146	0.018	120.848	33.550	29.409	184.216	293.134	5.428415	3.411404	2.237922	
test5.tif	2048	1536	fast_grid	54	54	1	53.440	3.999	0.021	120.091	33.672	29.733	183.903	293.633	5.437652	3.405609	2.223907	
test60.tif	2048	1536	fast_grid	54	54	1	52.079	2.944	0.022	121.527	33.482	29.551	184.989	291.909	5.405727	3.425722	2.250504	
test61.tif	2048	1536	fast_grid	54	54	1	52.898	3.552	0.022	119.835	33.575	29.722	183.514	294.256	5.449188	3.398400	2.219165	
test62.tif	2048	1536	fast_grid	54	54	1	51.759	3.734	0.022	119.538	33.125	30.551	183.519	294.248	5.449033	3.398496	2.213675	
test63.tif	2048	1536	fast_grid	54	54	1	54.045	3.661	0.034	125.110	34.840	31.156	192.277	280.845	5.200835	3.560682	2.316854	
test64.tif	2048	1536	fast_grid	54	54	1	52.721	3.135	0.021	121.130	32.972	29.938	184.489	292.700	5.420377	3.416463	2.243142	
test65.tif	2048	1536	fast_grid	54	54	1	53.652	3.957	0.019	121.212	33.298	29.759	184.709	292.352	5.413919	3.420539	2.244667	
test66.tif	2048	1536	fast_grid	54	54	1	53.612	2.939	0.020	208.653	33.980	29.124	272.240	198.354	3.673223	5.041490	3.863942	
test67.tif	2048	1536	fast_grid	54	54	1	65.924	4.071	0.024	210.271	33.915	29.488	274.276	196.882	3.645958	5.079191	3.893903	
test68.tif	2048	1536	fast_grid	54	54	1	51.558	3.778	0.025	214.573	33.651	29.715	278.457	193.926	3.591225	5.156602	3.973565	
test69.tif	2048	1536	fast_grid	54	54	1	51.498	3.621	0.019	208.962	33.367	29.845	272.508	198.159	3.669612	5.046452	3.869661	
test6.tif	2048	1536	fast_grid	54	54	1	50.485	2.835	0.020	206.750	33.361	29.830	270.260	199.807	3.700138	5.004818	3.828712	
test70.tif	2048	1536	fast_grid	54	54	1	50.667	3.691	0.021	204.811	33.179	29.815	268.279	201.283	3.727463	4.968129	3.792792	
test71.tif	2048	1536	fast_grid	54	54	1	50.467	2.624	0.027	179.546	33.380	29.653	243.142	222.092	4.112819	4.502634	3.324931	
test72.tif	2048	1536	fast_grid	54	54	1	48.993	3.284	0.017	136.103	33.629	29.458	199.622	270.512	5.009480	3.696695	2.520428	
test73.tif	2048	1536	fast_grid	54	54	1	49.547	3.486	0.021	121.063	33.598	29.410	184.448	292.766	5.421584	3.415703	2.241911	
test74.tif	2048	1536	fast_grid	54	54	1	49.246	3.297	0.018	126.454	33.361	29.498	189.619	284.781	5.273726	3.511467	2.341746	
test75.tif	2048	1536	fast_grid	54	54	1	50.203	2.850	0.018	121.874	34.581	28.540	185.339	291.357	5.395507	3.432211	2.256935	
test76.tif	2048	1536	fast_grid	54	54	1	50.966	3.779	0.020	129.944	38.211	25.534	194.191	278.077	5.149566	3.596132	2.406376	
test77.tif	2048	1536	fast_grid	54	54	1	52.426	2.919	0.198	120.701	36.207	28.574	186.331	289.806	5.366780	3.450583	2.235201	
test78.tif	2048	1536	fast_grid	54	54	1	51.147	3.571	0.086	120.155	33.367	29.877	183.912	293.619	5.437385	3.405776	2.225086	
test79.tif	2048	1536	fast_grid	54	54	1	51.692	3.782	0.103	120.360	32.982	30.193	184.048	293.401	5.433354	3.408303	2.228888	
test7.tif	2048	1536	fast_grid	54	54	1	52.071	3.695	0.051	127.589	33.911	29.651	191.628	281.796	5.218448	3.548664	2.362759	
test80.tif	2048	1536	fast_grid	54	54	1	52.887	3.066	0.058	121.522	34.326	28.986	185.496	291.111	5.390938	3.435120	2.250409	
test81.tif	2048	1536	fast_grid	54	54	1	53.330	3.971	0.025	122.391	33.048	30.210	186.102	290.163	5.373393	3.446336	2.266492	
test82.tif	2048	1536	fast_grid	54	54	1	53.127	2.914	0.019	121.370	32.746	30.105	184.611	292.507	5.416802	3.418718	2.247595	
test83.tif	2048	1536	fast_grid	54	54	1	51.415	3.650	0.017	124.824	33.566	29.673	188.605	286.312	5.302075	3.492693	2.311550	
test84.tif	2048	1536	fast_grid	54	54	1	52.284	3.756	0.021	126.430	35.544	29.639	192.166	281.006	5.203822	3.558638	2.341289	
test85.tif	2048	1536	fast_grid	54	54	1	51.131	3.615	0.020	128.074	34.700	28.430	191.799	281.544	5.213782	3.551840	2.371747	
test86.tif	2048	1536	fast_grid	54	54	1	52.658	3.060	0.021	123.284	34.224	28.951	186.923	288.889	5.349802	3.461533	2.283044	
test87.tif	2048	1536	fast_grid	54	54	1	52.235	3.992	0.021	124.020	37.274	26.102	187.820	287.509	5.324238	3.478154	2.296665	
test88.tif	2048	1536	fast_grid	54	54	1	52.673	2.928	0.020	122.078	33.888	29.395	185.724	290.755	5.384345	3.439326	2.260700	
test89.tif	2048	1536	fast_grid	54	54	1	51.575	3.679	0.020	120.785	33.890	29.171	184.268	293.052	5.426892	3.412361	2.236764	
test8.tif	2048	1536	fast_grid	54	54	1	61.673	3.115	0.020	128.692	33.786	29.219	192.115	281.081	5.205205	3.557692	2.383187	
test90.tif	2048	1536	fast_grid	54	54	1	52.644	2.976	0.017	124.918	33.741	29.211	188.270	286.822	5.311519	3.486482	2.313304	
test91.tif	2048	1536	fast_grid	54	54	1	58.242	3.103	0.020	121.490	33.491	29.616	185.048	291.815	5.403990	3.426823	2.249811	
test92.tif	2048	1536	fast_grid	54	54	1	54.451	3.262	0.019	120.212	33.420	29.503	183.589	294.135	5.446943	3.399801	2.226154	
test93.tif	2048	1536	fast_grid	54	54	1	51.583	2.920	0.045	123.994	33.698	29.688	188.066	287.133	5.317280	3.482705	2.296188	
test94.tif	2048	1536	fast_grid	54	54	1	51.828	2.977	0.023	120.323	32.757	30.355	183.877	293.674	5.438407	3.405137	2.228201	
test95.tif	2048	1536	fast_grid	54	54	1	51.846	3.089	0.023	120.421	33.008	30.260	184.141	293.253	5.430614	3.410023	2.230019	
test96.tif	2048	1536	fast_grid	54	54	1	51.900	2.988	0.019	125.212	32.472	30.408	188.498	286.475	5.305092	3.490706	2.318742	
test97.tif	2048	1536	fast_grid	54	54	1	53.946	3.087	0.018	122.939	34.092	29.012	186.424	289.663	5.364128	3.452288	2.276647	
test98.tif	2048	1536	fast_grid	54	54	1	51.965	3.296	0.045	122.111	33.912	30.877	187.337	288.250	5.337971	3.469205	2.261308	
test99.tif	2048	1536	fast_grid	54	54	1	52.329	2.925	0.048	120.101	32.810	30.053	183.276	294.637	5.456242	3.394006	2.224083	
test9.tif	2048	1536	fast_grid	54	54	1	51.326	2.992	0.062	119.133	33.186	29.628	182.225	296.337	5.487724	3.374536	2.206160	
